,Requirement,Name of Doc,Req/Not Req
2260,NPAC SMS shall notify the current Service Provider after a Subscription Version’s status is set to canceled for an Intra-Service Provider port.,npac.doc,Req
2261,NPAC SMS shall update the old Service Provider cancellation date and time stamp with the current date and time when the cancellation acknowledgment is received from the old Service Provider.,npac.doc,Req
2262,NPAC SMS shall update the new Service Provider cancellation date and time stamp with the current date and time when the cancellation acknowledgment is received from the new Service Provider.,npac.doc,Req
2263,"NPAC SMS shall provide long and short Cancellation-Initial Concurrence Window tunable parameters, which are defined as the number of business hours after the version is set to Cancel Pending by which the non-originating Service Provider is expected to acknowledge the pending cancellation.",npac.doc,Req
2264,NPAC SMS shall allow the NPAC SMS Administrator to modify the long and short Cancellation-Initial Concurrence Window tunable parameters.,npac.doc,Req
2265,NPAC SMS shall default the long Cancellation-Initial Concurrence Window tunable parameter to 9 business hours.,npac.doc,Req
2266,NPAC SMS shall default the short Cancellation-Initial Concurrence Window tunable parameter to 9 business hours.,npac.doc,Req
2267,NPAC SMS shall provide long and short Cancellation-Final Concurrence Window tunable parameters which are defined as the number of business hours after the second cancel pending notification is sent by which both Service Providers are expected to acknowledge the pending cancellation.,npac.doc,Req
2268,NPAC SMS shall allow the NPAC SMS Administrator to modify the long and short Cancellation-Final Concurrence Window tunable parameters.,npac.doc,Req
2269,NPAC SMS shall default the long Cancellation-Final Concurrence Window tunable parameter to 9 business hours.,npac.doc,Req
2270,NPAC SMS shall default the short Cancellation-Final Concurrence Window tunable parameter to 9 business hours.,npac.doc,Req
2271,NPAC SMS shall send a notification to the Service Provider (new or old) who has not yet acknowledged the cancel pending status when the Cancellation-Initial Concurrence Window tunable parameter expires.,npac.doc,Req
2272,NPAC SMS shall set the Subscription Version status to conflict when the NPAC SMS has not received the cancellation acknowledgment from the new Service Provider and the Cancellation-Final Concurrence Window tunable parameter has expired.,npac.doc,Req
2273,NPAC SMS shall set the Subscription Version status to cancel and set the cause code to “NPAC SMS automatic cancellation” when the NPAC SMS has not received the cancellation acknowledgment from the Old Service Provider and the Cancellation-Final Concurrence Window tunable parameter has expired.,npac.doc,Req
2274,NPAC SMS shall notify the old and new Service Providers upon setting a Subscription Version to conflict.,npac.doc,Req
2275,"NPAC SMS shall receive the following data from NPAC personnel to identify a subscription version that contains a Failed SP List with one or more SPIDS, to be resent: Ported Telephone Number or Subscription Version ID.",npac.doc,Req
2276,"NPAC SMS shall require NPAC personnel to specify a TN Range (NPA-NXX-xxxx through yyyy, where yyyy is greater than xxxx) to identify multiple subscription versions that contain a Failed SP List with one or more SPIDS, to be resent.",npac.doc,Req
2277,NPAC SMS shall require the following input data from NPAC personnel upon a Subscription Version resend: List of “failed” Local SMSs to resend to.,npac.doc,Req
2278,NPAC SMS shall send an error message to the originating user upon Subscription Version resend if the version does not have a list of failed LSMSs associated with the subscription’s last operation.,npac.doc,Req
2279,"NPAC SMS shall resend a Subscription Version activation request, if the Subscription Version previously failed activation, to the designated list of failed Local SMSs via the NPAC SMS to Local SMS Interface upon a Subscription Version resend request.",npac.doc,Req
2280,"NPAC SMS shall resend a Subscription Version disconnect request, if the Subscription Version previously failed disconnect, to the designated list of failed Local SMSs via the NPAC SMS to Local SMS Interface upon a Subscription Version resend request.",npac.doc,Req
2281,NPAC SMS shall set a failed or partial failure Subscription Version to sending subsequent to resending to the Local SMSs via the NPAC SMS to Local SMS Interface.,npac.doc,Req
2282,NPAC SMS shall proceed with the standard activation processing subsequent to resending a Subscription Version activation request to the Local SMSs via the NPAC SMS to Local SMS Interface.,npac.doc,Req
2283,NPAC SMS shall proceed with the standard disconnect processing subsequent to resending a Subscription Version disconnect request to the Local SMSs via the NPAC SMS to Local SMS Interface.,npac.doc,Req
2284,"NPAC SMS shall resend a Subscription Version modify active request, if an active Subscription Version previously failed modification, to the designated list of failed Local SMSs via the NPAC SMS to Local SMS Interface upon a Subscription Version resend request.",npac.doc,Req
2285,NPAC SMS shall proceed with the standard modify active processing subsequent to resending a Subscription Version modify request to the Local SMSs via the NPAC SMS to Local SMS Interface.,npac.doc,Req
2286,"NPAC SMS shall prevent NPAC Personnel from re-sending a Subscription Version with LNP Type of POOL, via the NPAC Administrative Interface. (Previously SV-451)",npac.doc,Req
2287,"NPAC SMS shall re-send Subscription Versions to a discrepant non-EDR Local SMS via the NPAC SMS to Local SMS Interface, when a re-send request is initiated to a Block. (Previously SV-452)",npac.doc,Req
2288,"NPAC SMS shall update the status of the failed Subscription Versions with LNP Type of POOL in the 1K Block, at the start of the re-send to the Local SMSs, from a failed status to a sending status. (Previously SV-460)",npac.doc,Req
2289,"NPAC SMS shall update the status of the partial failure Subscription Versions with LNP Type of POOL in the 1K Block, at the start of the re-send to the Local SMSs, from a partial failure status to a sending status. (Previously SV-470)",npac.doc,Req
2290,"NPAC SMS shall update the status of the active Subscription Version with LNP Type of POOL in the 1K Block, with a Failed SP List, at the start of the re-send to the Local SMSs, from an active status to a sending status. (Previously SV-480)",npac.doc,Req
2291,"NPAC SMS shall update the status of the old Subscription Version with LNP Type of POOL in the 1K Block, with a Failed SP List, at the start of the re-send to the Local SMSs, from an old status to a sending status. (Previously SV-490)",npac.doc,Req
2292,"NPAC SMS shall update the Subscription Version Failed SP List of the Subscription Version(s) with LNP Type of POOL in the 1K Block, by removing the previously failed Local SMS, upon a successful re-send to a previously failed Local SMS. (Previously SV-510)",npac.doc,Req
2293,RR5-75 Re-Send of Number Pooling Subscription Version Information – Sending Status Update to Active Subscription Version for Block Modification or Deletion,npac.doc,Req
2294,"NPAC SMS shall update the status of the Subscription Version(s) and the Block, specified in the re-send request for a Block Creation, Modification, or Deletion, at the completion of the re-send to the Local SMS, and a response from the Local SMS or if retries have been exhausted, from a sending status, as defined in RR3-137.1, RR3-137.2 RR3-137.3, and RR3-137.4. (Previously SV-515)",npac.doc,Req
