brd_id,section,sentence,citation_count,source_type,cited_snippet_ids,annotator1_verdict,annotator1_notes,snippet_1,snippet_2,snippet_3
RS34yfaDYFDtainKP4jw,nfrReqs,NFR-003: [Scalability] - The system shall support the scalability of STORAGE SERVICES.,1,email,['7iSynJFGOZxRchoQk67m'],PARTIALLY,Auto-annotated with 1 source(s) from Firestore,"Please feel free to contact Tracy 
Ramsey directly at #(713)-646-8311 with any further questions regarding 
Enron's buy side relationship  with Continental.    Ramsey is th

Subject: Hewlett Packard/Enron Conference call regarding STORAGE SERVICES 12/7 at 10 AM CST CANCELLED
Conference call participants:

At Ravi Thuraisingham's request due to an unanticipated business trip, the 
conference call regarding storage initiatives set for 12/7 at 10 AM CST has 
been cancelled.   As soon as Ravi proposes an alternative time, we will 
reschedule the conference call. 

Sarah-Joy H

Subject: Re: broadband solutions architect _hurray! 
Jennifer:

Hope the London trip is going well!   Thanks for the suggestion below which 
was perfect.   Mr.",,
RS34yfaDYFDtainKP4jw,nfrReqs,NFR-004: [Security] - The system shall secure data stored within STORAGE SERVICES.,1,email,['7iSynJFGOZxRchoQk67m'],DOES_NOT_SUPPORT,Auto-annotated with 1 source(s) from Firestore,"Please feel free to contact Tracy 
Ramsey directly at #(713)-646-8311 with any further questions regarding 
Enron's buy side relationship  with Continental.    Ramsey is th

Subject: Hewlett Packard/Enron Conference call regarding STORAGE SERVICES 12/7 at 10 AM CST CANCELLED
Conference call participants:

At Ravi Thuraisingham's request due to an unanticipated business trip, the 
conference call regarding storage initiatives set for 12/7 at 10 AM CST has 
been cancelled.   As soon as Ravi proposes an alternative time, we will 
reschedule the conference call. 

Sarah-Joy H

Subject: Re: broadband solutions architect _hurray! 
Jennifer:

Hope the London trip is going well!   Thanks for the suggestion below which 
was perfect.   Mr.",,
RS34yfaDYFDtainKP4jw,nfrReqs,NFR-005: [Availability] - The system shall reliably deliver voicemail/e-mail messages.,1,email,['IpE8hmH6KMwNZi7CO6LL'],DOES_NOT_SUPPORT,Auto-annotated with 1 source(s) from Firestore,"Per our conversation yesterday, you had noted that John Pattillo would be 
getting back to you with his decision as to how he would approach FEDEX with 
an Enron counteroffer.    Any news on this?   

Also, thanks for leaving voicemail/e-mail messages to keep me in the loop 
rega

Subject: FW: FW: Fedex and other cross sells UPDATE
Jennifer:

If you are referring to the Wireless call, I was on the call and actively 
participated with Peter G.   I had the agenda discussion items and  guided the 
conversation.  The call was brief and enabled HP and Peter G.  to discuss 
wireless initiatives briefly.  Then Peter G.  literally read fro

Subject: Continental/Enron meeting, December 11th, 2-3 PM
Mr.",,
RS34yfaDYFDtainKP4jw,nfrReqs,NFR-006: [Usability] - The system shall enable users to leave voicemail/e-mail messages.,1,email,['IpE8hmH6KMwNZi7CO6LL'],SUPPORTS,Auto-annotated with 1 source(s) from Firestore,"Per our conversation yesterday, you had noted that John Pattillo would be 
getting back to you with his decision as to how he would approach FEDEX with 
an Enron counteroffer.    Any news on this?   

Also, thanks for leaving voicemail/e-mail messages to keep me in the loop 
rega

Subject: FW: FW: Fedex and other cross sells UPDATE
Jennifer:

If you are referring to the Wireless call, I was on the call and actively 
participated with Peter G.   I had the agenda discussion items and  guided the 
conversation.  The call was brief and enabled HP and Peter G.  to discuss 
wireless initiatives briefly.  Then Peter G.  literally read fro

Subject: Continental/Enron meeting, December 11th, 2-3 PM
Mr.",,
RS34yfaDYFDtainKP4jw,nfrReqs,NFR-007: [Security] - The system shall maintain the integrity of data within STORAGE SERVICES.,1,email,['7iSynJFGOZxRchoQk67m'],DOES_NOT_SUPPORT,Auto-annotated with 1 source(s) from Firestore,"Please feel free to contact Tracy 
Ramsey directly at #(713)-646-8311 with any further questions regarding 
Enron's buy side relationship  with Continental.    Ramsey is th

Subject: Hewlett Packard/Enron Conference call regarding STORAGE SERVICES 12/7 at 10 AM CST CANCELLED
Conference call participants:

At Ravi Thuraisingham's request due to an unanticipated business trip, the 
conference call regarding storage initiatives set for 12/7 at 10 AM CST has 
been cancelled.   As soon as Ravi proposes an alternative time, we will 
reschedule the conference call. 

Sarah-Joy H

Subject: Re: broadband solutions architect _hurray! 
Jennifer:

Hope the London trip is going well!   Thanks for the suggestion below which 
was perfect.   Mr.",,
RS34yfaDYFDtainKP4jw,nfrReqs,NFR-008: [Usability] - The system shall provide messaging mechanisms to keep users informed.,1,email,['IpE8hmH6KMwNZi7CO6LL'],SUPPORTS,Auto-annotated with 1 source(s) from Firestore,"Per our conversation yesterday, you had noted that John Pattillo would be 
getting back to you with his decision as to how he would approach FEDEX with 
an Enron counteroffer.    Any news on this?   

Also, thanks for leaving voicemail/e-mail messages to keep me in the loop 
rega

Subject: FW: FW: Fedex and other cross sells UPDATE
Jennifer:

If you are referring to the Wireless call, I was on the call and actively 
participated with Peter G.   I had the agenda discussion items and  guided the 
conversation.  The call was brief and enabled HP and Peter G.  to discuss 
wireless initiatives briefly.  Then Peter G.  literally read fro

Subject: Continental/Enron meeting, December 11th, 2-3 PM
Mr.",,
C6oJMk95v0KXFNQaXcX4,functionalReqs,"FR-001: The system shall process actions initiated by ""ClickAtHome"".",1,email,['ubKE4kZB5ihhlsAcFyxJ'],PARTIALLY,Auto-annotated with 1 source(s) from Firestore,"ClickAtHome - Enron has suspen

Subject: Fire Drill Scheduled
As required by the Houston Fire Department, a fire drill has been scheduled for the Enron Center Campus. 


	Enron Center North, 1400 Smith St. , approximately  3:15 PM on Thursday, December 20th, 2001

	Enron Center South, 1500 Louisiana St. , approximately 3:45 PM on Thursday, December 20th, 2001

Pl

Subject: Lexis-Nexis Training: Houston & Worldwide / Dow Jones Training

eSource Presents Lexis-Nexis Training

Basic

Lexis-Nexis Basic is geared to the novice or prospective user.   You will learn the basics of getting around Nexis. com.  
 We will talk about news and company information available on Lexis-Nexis.",,
C6oJMk95v0KXFNQaXcX4,functionalReqs,FR-002: The system shall schedule fire drills for the Enron Center Campus.,1,email,['ubKE4kZB5ihhlsAcFyxJ'],SUPPORTS,Auto-annotated with 1 source(s) from Firestore,"ClickAtHome - Enron has suspen

Subject: Fire Drill Scheduled
As required by the Houston Fire Department, a fire drill has been scheduled for the Enron Center Campus. 


	Enron Center North, 1400 Smith St. , approximately  3:15 PM on Thursday, December 20th, 2001

	Enron Center South, 1500 Louisiana St. , approximately 3:45 PM on Thursday, December 20th, 2001

Pl

Subject: Lexis-Nexis Training: Houston & Worldwide / Dow Jones Training

eSource Presents Lexis-Nexis Training

Basic

Lexis-Nexis Basic is geared to the novice or prospective user.   You will learn the basics of getting around Nexis. com.  
 We will talk about news and company information available on Lexis-Nexis.",,
C6oJMk95v0KXFNQaXcX4,functionalReqs,FR-003: The system shall record specific building locations for fire drills.,1,email,['ubKE4kZB5ihhlsAcFyxJ'],SUPPORTS,Auto-annotated with 1 source(s) from Firestore,"ClickAtHome - Enron has suspen

Subject: Fire Drill Scheduled
As required by the Houston Fire Department, a fire drill has been scheduled for the Enron Center Campus. 


	Enron Center North, 1400 Smith St. , approximately  3:15 PM on Thursday, December 20th, 2001

	Enron Center South, 1500 Louisiana St. , approximately 3:45 PM on Thursday, December 20th, 2001

Pl

Subject: Lexis-Nexis Training: Houston & Worldwide / Dow Jones Training

eSource Presents Lexis-Nexis Training

Basic

Lexis-Nexis Basic is geared to the novice or prospective user.   You will learn the basics of getting around Nexis. com.  
 We will talk about news and company information available on Lexis-Nexis.",,
C6oJMk95v0KXFNQaXcX4,functionalReqs,FR-004: The system shall record specific times for scheduled fire drills.,1,email,['ubKE4kZB5ihhlsAcFyxJ'],SUPPORTS,Auto-annotated with 1 source(s) from Firestore,"ClickAtHome - Enron has suspen

Subject: Fire Drill Scheduled
As required by the Houston Fire Department, a fire drill has been scheduled for the Enron Center Campus. 


	Enron Center North, 1400 Smith St. , approximately  3:15 PM on Thursday, December 20th, 2001

	Enron Center South, 1500 Louisiana St. , approximately 3:45 PM on Thursday, December 20th, 2001

Pl

Subject: Lexis-Nexis Training: Houston & Worldwide / Dow Jones Training

eSource Presents Lexis-Nexis Training

Basic

Lexis-Nexis Basic is geared to the novice or prospective user.   You will learn the basics of getting around Nexis. com.  
 We will talk about news and company information available on Lexis-Nexis.",,
C6oJMk95v0KXFNQaXcX4,functionalReqs,FR-005: The system shall record specific dates for scheduled fire drills.,1,email,['ubKE4kZB5ihhlsAcFyxJ'],SUPPORTS,Auto-annotated with 1 source(s) from Firestore,"ClickAtHome - Enron has suspen

Subject: Fire Drill Scheduled
As required by the Houston Fire Department, a fire drill has been scheduled for the Enron Center Campus. 


	Enron Center North, 1400 Smith St. , approximately  3:15 PM on Thursday, December 20th, 2001

	Enron Center South, 1500 Louisiana St. , approximately 3:45 PM on Thursday, December 20th, 2001

Pl

Subject: Lexis-Nexis Training: Houston & Worldwide / Dow Jones Training

eSource Presents Lexis-Nexis Training

Basic

Lexis-Nexis Basic is geared to the novice or prospective user.   You will learn the basics of getting around Nexis. com.  
 We will talk about news and company information available on Lexis-Nexis.",,
C6oJMk95v0KXFNQaXcX4,functionalReqs,FR-006: The system shall present Lexis-Nexis training information.,1,email,['ubKE4kZB5ihhlsAcFyxJ'],SUPPORTS,Auto-annotated with 1 source(s) from Firestore,"ClickAtHome - Enron has suspen

Subject: Fire Drill Scheduled
As required by the Houston Fire Department, a fire drill has been scheduled for the Enron Center Campus. 


	Enron Center North, 1400 Smith St. , approximately  3:15 PM on Thursday, December 20th, 2001

	Enron Center South, 1500 Louisiana St. , approximately 3:45 PM on Thursday, December 20th, 2001

Pl

Subject: Lexis-Nexis Training: Houston & Worldwide / Dow Jones Training

eSource Presents Lexis-Nexis Training

Basic

Lexis-Nexis Basic is geared to the novice or prospective user.   You will learn the basics of getting around Nexis. com.  
 We will talk about news and company information available on Lexis-Nexis.",,
C6oJMk95v0KXFNQaXcX4,functionalReqs,FR-007: The system shall present Dow Jones training information.,1,email,['ubKE4kZB5ihhlsAcFyxJ'],SUPPORTS,Auto-annotated with 1 source(s) from Firestore,"ClickAtHome - Enron has suspen

Subject: Fire Drill Scheduled
As required by the Houston Fire Department, a fire drill has been scheduled for the Enron Center Campus. 


	Enron Center North, 1400 Smith St. , approximately  3:15 PM on Thursday, December 20th, 2001

	Enron Center South, 1500 Louisiana St. , approximately 3:45 PM on Thursday, December 20th, 2001

Pl

Subject: Lexis-Nexis Training: Houston & Worldwide / Dow Jones Training

eSource Presents Lexis-Nexis Training

Basic

Lexis-Nexis Basic is geared to the novice or prospective user.   You will learn the basics of getting around Nexis. com.  
 We will talk about news and company information available on Lexis-Nexis.",,
C6oJMk95v0KXFNQaXcX4,functionalReqs,FR-008: The system shall manage supported Internet Email Addresses.,1,email,['FJNGzXveTMaC7ywH6AFN'],SUPPORTS,Auto-annotated with 1 source(s) from Firestore,"Enron Emails - no. address@enron. com

Subject: UPDATE - Supported Internet Email Addresses

Earlier this week, Enron Global Technology announced the plan to decommission the use of all non-standard Internet Email address formats.",,
C6oJMk95v0KXFNQaXcX4,functionalReqs,FR-009: The system shall decommission the use of all non-standard Internet Email address formats.,1,email,['FJNGzXveTMaC7ywH6AFN'],SUPPORTS,Auto-annotated with 1 source(s) from Firestore,"Enron Emails - no. address@enron. com

Subject: UPDATE - Supported Internet Email Addresses

Earlier this week, Enron Global Technology announced the plan to decommission the use of all non-standard Internet Email address formats.",,
C6oJMk95v0KXFNQaXcX4,functionalReqs,FR-010: The system shall communicate important messages to all domestic employees.,1,email,['KfOIypbKOtwcxCOPq2EL'],SUPPORTS,Auto-annotated with 1 source(s) from Firestore,"Enron has employed counsel and they will represent Enron and its interests in the litigation. 

Under the Private Securities Litigation 

Subject: IMPORTANT-To All Domestic Employees who Participate in the Enron Corp Savings Plan

If you are a participant in the Enron Corp.  Savings Plan, please read this very important message. 

We understand that you are concerned about the timing of the move to a new Savings Plan administrator and the restricted access to your investment funds during the upcoming transition period schedule

Subject: Upcoming Wellness Activities

CPR and First Aid Certification
CPR and First Aid certification is being offered on Thursday, November 15, 2001, from 1:30 p. m.  - 5:30 p. m.  in the Body Shop, Studio B.",,
